id	Fu	Ag	Ex	Re	Vi
43	3.0024040962248635	3.7583874239898876	3.4274097845625144	4.14243093953018	8.991982587029835
44	1.763850303415129	2.837957196105193	2.441171210491442	7.760946157605759	7.740368012427234
45	4.390066791106785	6.6787622725639135	7.130362892096097	0.8198244097052095	9.323365109478335
46	4.77566689087788	6.226185647553725	0.2701717482532561	8.24640417634989	3.2023403527256336
47	7.620213176653733	5.342675951123006	1.2456987889344782	6.544805059165969	5.6913235091561045
48	6.909902357416079	1.7587132664079992	6.897489261602645	6.466819263841056	2.1916680527448706
49	5.919886480175336	7.465987794080224	3.0176588973334564	7.458349580704884	3.1959352925214946
50	8.85048134912067	9.318015211632716	2.754017936268121	0.876079336059947	1.6292041854144113
51	1.8519514457451574	8.197426617547697	5.528054649910026	9.553783364561186	0.865003030517227
52	12.189408486401257	4.99059876098346	0.13606034762697178	5.98307735304038	4.261579532393238
53	14.151985034625051	2.7255181447005477	0.36741821976395606	4.534764717796282	8.172594407652651
54	6.501385465980623	4.417901669340924	5.425206632326019	5.17052103040423	6.306539713142888
55	1.4440170692447507	10.200649165972065	1.4732541694734098	4.434469761072777	11.8082659843633
56	4.609441324095509	5.784516300500789	0.6546524346039846	6.692611729413491	5.491463973321664
57	6.660764279657196	5.167986077102773	5.775363967803102	7.309033867778115	4.321881205045792
58	1.9176195449968043	6.015521025161589	5.447021486529048	3.7579667026917267	8.369554745536353
59	2.066475914526375	7.804906451225877	6.861747668193002	4.161739933882305	6.211939406304123
60	10.377366300666806	0.9544571565268437	8.869888749340094	1.2561881360252327	1.495148443349759
61	6.248502401759279	2.0582998924631446	8.56266987164421	4.798367054285355	7.689437014803929
62	13.425917279328456	5.968113863744261	4.368523857453679	1.7613601719758587	3.1084645530550867
63	4.862919690515442	11.290635970791595	3.7084176333497387	4.99505983541637	2.3490581897730203
64	8.804274102697617	3.405587204420145	1.8863978894323363	6.098546498880279	7.199252492326954
65	8.72825112494797	1.6430566648155414	8.901234970268371	3.9571645561666444	0.18447982048125836
66	9.251005722377993	0.590792995735693	7.0582340065658355	2.5477077083760657	5.48914432170237
67	13.501412118540161	3.8930562199001417	2.8680199429063395	7.647604991826729	2.041759425105265
68	4.025761414154946	0.3625221593400091	8.736694365417046	8.598346665471697	7.994127290705278
69	5.0997215405630145	7.944491515569429	2.3926507518718516	6.037736645240771	3.216770838357073
70	0.1422549632727132	6.822204584356874	7.38336345400307	6.462174302739108	4.394430668187265
71	9.724316838900675	4.599399384058628	3.672631974561371	0.6972859928515116	5.188051077476956
72	4.47899131254858	1.2155911170151463	1.93475240541328	9.385432353352527	5.933286244861984
73	10.619030871223725	3.026104600086766	8.419059907916976	0.9546726250256026	6.116163768491144
74	6.131028836296403	6.011253948080343	3.354713173937596	4.386476587907485	6.901810204033358
75	7.079310004172955	4.005309782738496	9.72453435892766	1.99284756289524	2.4513875259426223
76	2.7031036623612827	5.661091677438327	4.102858372320915	6.746428705098357	5.119037733620887
77	7.885231715920529	4.063817487594504	1.6548202612781646	7.151880387951056	7.426238242827281
78	0.8991693778458147	8.029370993053329	9.44851171684742	5.6919789537766325	5.153469427098658
79	8.534555166180697	4.641011407456212	4.510052313928296	6.863442910282805	0.04236977731137805
80	1.2604294276109294	11.881571465410493	5.825294772941618	7.461545141281416	0.6055396767857965
81	0.6902908822190592	5.164083719823019	4.235735293549022	9.455453574873939	5.2105796872783126
82	12.47223779327066	1.7712568774772874	3.9385363922512107	7.969001264268551	1.012649403053596
83	2.05257060013777	0.9926559943605873	7.69883525699973	7.45660192003396	6.911133794311039
84	7.0435272756348875	6.09520818975249	0.9215846341641971	3.113960879505355	7.044918972164989
85	11.99953153479811	3.286629292290467	3.3951047881469085	8.696114928456446	1.2593616781593957
86	3.529678655923535	3.2149650327220773	2.734686662358697	10.969210583353387	7.965507450525881
87	4.969050165052936	5.657540105396724	2.6970523757379277	4.879645000620169	6.080508190433749
88	4.154802959689359	7.736859747058312	0.5278201954988232	7.897653715439888	6.541604154587291
89	5.8972186460026474	6.343808230097179	12.111056207528012	1.2799972350684066	2.3177357193969046
90	5.173847859989469	1.558305689521591	8.437046957369231	2.6151937064787387	8.58512505446361
91	5.5744357035372305	2.5167155858818777	4.505012648917626	6.794535381666229	5.246702968498221
92	6.605121876338138	4.229932546638158	2.2396049485908014	7.514461596769495	6.0415889848895485
93	4.406859537292584	5.766135934875701	9.339666261773091	0.8147032561010076	4.260934707594387
94	2.0459992792484587	6.139572839328667	3.828120990758476	2.229406986570712	8.956169844512988
95	1.0909963106587195	11.5653076801842	8.968545820525424	2.3227882652819445	3.0773282666806554
96	7.794571014874778	5.880883012323392	2.7809869147495054	6.734599273721327	4.132149416843306
97	0.9292623808056407	2.719387652143995	7.715830069983455	9.79896531448748	3.2182223461057538
98	0.36155254698944683	3.162028370269612	5.165119380638585	9.06121194639929	7.375550708804045
99	0.8534827065331914	4.114691607962242	0.8063856098421426	9.480848724988924	9.474160963861177
100	4.455316571743663	6.781591201400861	3.6148742344028766	7.4496922838534205	3.7542255315528212
101	3.778700136673234	5.735657112560339	5.404462534915751	4.563136847475235	5.863120058440577
102	7.758500948894192	0.6328854558297735	3.0253731702186877	9.247653253382621	4.110419537142125
103	5.819006549370429	9.420074629016655	0.30826172411476555	4.835777805549894	6.5342753340679325
104	6.805900508148839	8.838401924822925	0.8896749476679824	7.835351747402718	1.2353584488699847
105	4.161588518671583	10.612377314577754	1.0549806948819322	2.164685096811107	8.961446325941608
106	6.982658832739719	5.291698046186395	5.303427577743826	0.29694909550619386	4.748963980045882
107	0.2785381828518854	6.9002233979385075	3.9212071361091936	10.70073049597661	1.743004967613855
108	6.612600863574423	1.5150555742766034	6.376562381222686	5.526276225068653	7.2117459636062025
109	5.481155499634983	2.9618525185425892	2.538958847371026	8.102473406219806	8.5919419090326
110	7.348534351368055	6.238991549922495	4.206834883388149	4.553729232119183	4.242420726592763
111	0.9037434250799029	10.111692076727902	2.1258551523672544	9.679367512965408	5.467975561273449
112	6.6786447012041705	0.6983918513326957	6.369556616617641	4.712482174103373	5.612410644693881
113	4.423478111860964	5.1609788932212375	3.502193131084362	5.462151322493115	4.33824166764548
114	6.1199661937734815	8.405587817301653	8.987174557286597	3.9299914127800775	2.1514008837441683
115	0.36882287436795147	8.33531872598403	4.834081758405585	6.178643094388843	7.8667820723321595
116	6.950740674392603	2.4840869733556774	2.112872159318463	4.195068776636814	10.467326738953249
117	5.163726757341571	0.16600845337766684	11.206163414956555	4.085005239109554	6.959961009686065
118	7.1325585610863	0.3794320222202333	10.422705080358917	8.724413394245094	1.5974966535751693
119	4.532793503569166	6.078049871368273	6.331870116259214	6.815207915916629	2.239758536546306
120	4.298316091163312	5.988788205343668	6.679097514197863	1.7491926815743177	6.819760220592767
121	7.271164880811994	3.097168443489314	1.4229743849309104	6.395719373828852	6.995582846506187
122	5.364214609929889	8.012911252583995	3.7518665135318905	2.977650620758061	6.098171803098184
123	0.32743948386168265	7.4971963044992265	8.200732477440672	6.680928457492745	4.993183187759515
124	9.603652150591884	1.2618918380203794	4.345442611192914	2.060101324762793	9.987252763783532
125	5.508931016706005	7.540145281776217	7.25833051631227	1.3353300315734782	5.169879867989748
