id	Fu	Ag	Ex	Re	Vi
79	1.6035670036102483	1.0870549027982503	0.7108607741638493	0.049831385152943115	4.249045173317518
80	0.5813271636633474	0.22850568020416662	2.755000961946919	1.2342985434497857	3.7645373302678404
81	1.8832621631825741	1.1318895526762667	1.79991710720577	3.1029975865880535	0.23665315690217098
82	3.170352527388172	2.0597122151202534	0.4546709905894674	1.5098347437364625	1.1053614501986602
83	1.8622526123470982	1.785100887747885	0.3765273619881071	2.4907115670052504	1.2540283041073244
84	2.526658608183543	1.3323115929557592	3.500411372884874	0.7749246782970813	1.5508892758594723
85	0.0683624257787325	3.150909185716091	2.0055196647452913	1.1333405588714243	1.6918444340026892
86	2.604476849900954	0.948767669272709	1.1160966284869145	3.3174215505851574	0.6411951340724891
87	3.0728865312279887	1.7869105333703619	2.598554938442494	0.3609461457359415	1.8535913556316008
88	1.2985991085316104	1.5648864339708795	2.831052171759756	1.3259515599905425	0.7078221955582231
89	1.4586834969373639	1.6150571570875223	1.0800820499375143	1.518502638123028	1.9077679989437977
90	0.9350595482536336	0.4150095892521374	2.1719862939027546	1.5501649140481144	3.212951038833004
91	2.414414209709324	2.3652899254798654	1.055267043281695	2.034827261884186	0.41817165004557194
92	2.2093128664220703	2.2547167399544406	2.0192032122657104	0.5833691240533049	1.2080677488427773
93	2.726529158269377	1.4799392791497712	1.8021456402368192	2.774427588540926	0.5161474160143739
94	1.312213170937023	0.02739160951376759	2.905346351716489	1.2882001093813757	4.247853358985387
95	1.75442516271455	1.7102593970581264	2.462874519109416	1.0559433262258884	1.7314460810866463
96	0.2884985926622372	3.962398145472412	0.7999507996719976	0.38460263680547924	2.9486955676872166
97	2.485477361591044	3.2513356101539426	0.014619391037642019	3.2245368674947	0.022275201998287607
98	0.3902411469011045	1.864074538145851	1.8940605632938985	1.8955213843133039	1.9007603996870446
99	1.1494864747524072	0.1326633794142142	2.8530469242349064	0.4813246329943924	3.806186674175445
100	2.682989699965179	0.2533865085826813	2.5110142997299847	2.5840403483561585	0.40999351776985404
101	0.13381384488908432	0.31747250717768283	3.465586158407828	0.3999658400507032	3.6392230293634054
102	0.2903063534819976	2.362660153801212	0.9248998809757484	1.9596054353648988	2.1275962619177085
103	0.8100254560380766	2.9596131554758958	1.478219172245921	2.1089463352816904	1.1563902634496264
104	2.5370329873884807	1.6139632215930446	2.9731125993546095	1.1312426689021255	0.5375054146536826
105	3.7981880859385684	1.775649365293	0.07893230168148477	0.10573388592979462	2.4190782247722193
106	2.5646854251115	1.3589427762608406	1.8861707508949488	1.652144722382326	1.7788205599284526
107	2.21249360810723	2.010868604924442	2.560418555294255	0.7810344122514266	0.7844220742644457
108	1.474180389141912	2.9895193608690724	2.4014010026124697	1.3470369762862042	0.05454581043381324
109	0.7184245414653734	1.65087898794499	2.254354203600446	1.5834306494458938	2.1349142474334517
110	1.0275192443511956	0.21617140195927684	4.937039686110852	1.9614990253980782	0.5739803992568969
111	0.7675822773635158	2.833818002858958	2.1683795340172933	1.148180798277568	1.9788098438187582
112	2.236731559793157	1.6500437676266837	1.2999571267464938	2.3357338852693026	2.136736237643049
113	0.3540898400746693	1.3425150001509538	1.5350587558409543	1.168537380961526	3.9275776432329046
114	1.6820288148468923	1.293291010335552	2.4993689472417824	2.3387417290696	1.459888169650686
115	2.0177375566481595	0.359920985875712	2.1509459322870135	1.4741401713659958	2.535981109369962
116	0.1806828979033205	0.7986050079934904	3.36250581886905	2.797515158491549	2.013542617578844
117	3.9306821851108076	1.1118224564310164	3.160392411770925	0.2857614343382249	0.022020260129016464
118	2.6249089346588126	0.8873941451225152	0.198375868462741	2.5973780541377995	2.4327183673141324
119	1.2747922291403795	2.347863120231733	0.578136692148528	1.7221586557204729	3.5310982674327898
120	2.4907351389891494	1.3913583230000783	0.8732429333986617	0.5544496784794454	3.028722982543648
121	1.517880826867243	2.066878632662612	4.8957230789751724	0.022145790339969797	1.3502420794403398
122	2.2542170360758567	2.2803148286577684	1.8467182840886829	1.6281323654573714	0.39087395776352546
123	0.6279439869401909	1.5401547598070808	2.824725257604054	1.8548046132354106	1.4697525980491117
124	0.23847961431209472	1.8927692384276051	1.6146196129025543	1.847309407357708	2.3603039997862205
125	2.437650751841677	0.3543246900135193	0.6959459821413702	2.843108607755161	1.6724837336371614
