id	Fu	Ag	Ex	Re	Vi
72	8.996651838474609	10.471381083404822	2.053258010387898	23.1807374483639	3.3323186401003566
73	2.5728979752515198	12.542002809267885	10.196947046244276	8.881646935659264	5.535197851707014
74	6.261134999154212	2.943788425444142	13.383711806320997	4.6645364969012615	13.924210716931988
75	0.7397902976941249	15.860812828092543	13.510463115854831	12.035559968542593	4.666533529312612
76	18.01167840491677	4.615934930805462	10.069428471186027	11.863366345229075	0.277365941963927
77	8.248157160231816	5.277062301361255	10.365803011145342	6.300684467356778	9.16327068104102
78	13.6787032694411	3.6185429026452827	0.8097661142681668	10.52711957178454	12.904760360736459
79	12.409154015169296	12.926515624995615	4.068813537805358	10.000160260894303	6.5846142658697975
80	10.272753315507398	12.953387039902992	9.749410051363508	8.640531624241458	6.792370254793231
81	16.19551479165715	14.449372342626862	3.0408311067094247	5.036660135921309	5.798926693502765
82	0.551584354185639	27.763248277386275	2.8092094021594796	5.041531850185183	10.494491925513389
83	6.28654034241547	10.339996725292146	16.88834602530642	11.498935010249268	2.372609857703365
84	9.18820647219151	5.2390158682919115	9.526343515865175	6.822093266219964	11.160813774874468
85	2.2434407035042767	7.235847574245041	10.260728313820325	9.12451836241262	10.892344457989246
86	6.782450941677114	3.461767370127222	11.617610221967993	10.827545746747738	7.861025983842567
87	6.320920104355989	6.156258874122897	13.162936195498427	2.085449026882159	10.539204413705841
88	8.845716613950534	1.2509813224704318	9.28121232940234	6.810002019762807	16.074154229938927
89	0.36443742473486823	22.938322037464136	0.7431634491824345	12.105524803265192	9.092495902065583
90	2.027835301637214	22.395923436584564	5.741710308393325	7.175375799139278	6.174959742418915
91	0.1218661554476708	4.656737953951645	10.315706435349956	5.770949048958173	25.99618580308922
92	15.016304431223539	3.9217565319843315	11.219585916054907	9.30744240879143	6.374597737535768
93	13.92965494534267	11.900561984726837	1.7839572664576533	11.615753703975626	7.545945153113999
94	4.208048041211517	10.962725435930833	16.499347797430616	10.049654225946888	7.50298165690042
95	9.428916034754607	6.901261723212738	9.397041712613925	9.706886524530615	7.901875018839042
96	14.22052611016752	15.598528208426048	1.4971613574278204	5.405023201403368	1.4048043436891207
97	10.667923680041502	4.393460096191316	8.263946772515366	7.494786671169903	11.571942320304023
98	6.440833301273354	7.547535927220117	7.2514691822353186	13.827331848360433	3.3585525767202604
99	5.201573763537982	8.04211680977696	10.590879049462965	2.142073437082482	12.999578500703533
100	0.9841129129507603	13.669754310902006	4.2201829691653385	13.428785068504823	5.692225765962519
101	10.145230950687939	6.0293052780996	14.906826191735604	8.460265232512947	5.131168690652433
102	11.13226251336433	8.317681749399906	11.52931832673816	9.669463099526286	8.653015206094315
103	12.383841016892092	3.047571458614366	13.92143879231619	4.585832521412137	10.664741662680298
104	12.774190454317056	4.12884614368732	8.042344620443009	10.581220187967952	5.301143675261443
105	10.324940170188041	10.636686062787787	11.282922904598307	6.255055323491672	8.549358264827301
106	2.3963154522637367	7.730078653541943	14.850119825583315	5.5332817514604455	8.551065770157937
107	17.029837614099833	7.993519508243006	9.250538166100023	11.831762065981636	0.8744873017846376
108	11.092947528817364	5.239415698042269	3.858560086681255	15.893139929078174	5.6876087500453885
109	3.585744092015094	4.979850859604805	6.077163932832049	13.674218279930082	13.293695972415305
110	4.416784274202301	11.086448215163406	18.71693557194348	2.16847449697087	10.360679509543766
111	15.052441628510744	3.1942239191769444	7.691910710598948	8.690201332441545	14.125574433080088
112	4.254341020731629	3.8687344850981136	10.157197737305061	15.416667974351391	8.280563124773238
113	14.120761359087417	10.246237654687054	2.8576514174420713	12.897607314546432	3.3962386186097806
114	7.344350993185155	12.04648040008863	6.667050597541225	11.719345545805785	11.971886014304381
115	0.11861979690075851	1.8306276564570525	13.415462240792246	14.151332373205886	12.00194086787202
116	4.81404789606124	8.781767237388229	4.807268273916709	18.461735405023592	10.341705226253126
117	8.897892579066074	3.6056901006637614	10.054614004033422	3.628032428266959	12.053383787632932
118	11.955333520505507	4.872589310546368	2.4778324988736196	15.632150580722257	8.427914760293678
119	2.4575234209001167	21.934102690405457	2.00726952951031	4.883836353899552	15.99734555201261
120	7.011839579734888	14.05439788822666	15.179447171128716	0.736681064631436	9.821654576523258
121	0.49075671767242246	21.1485753184889	1.612908383516532	13.789474853716918	11.207324146776038
122	4.9962376153203385	9.025743444179103	15.04633471178898	10.0705115456782	7.636526438456026
123	0.9809431185819822	0.8030429789373521	28.224282307307497	2.280335291924493	14.872583979106865
124	11.215026498524807	8.139717660742146	12.95620225343276	0.8501371453910278	11.983203413470276
125	7.5910816559955165	12.826103171540307	5.327303716265492	8.490310257390298	8.22916795460843
